text,sentiment
how about destinationdragon tix for tonite for the inconvenience since i am not there to play scavenger hunt ,0
 we hope to see you on board soon and thanks for the tweet ey ,1
cool thanks ,1
lots of upset people freezing terminal and no gate agent kept us waiting on plane beyond allowable time length ,0
horrible service wrong plane arrived many confirmed passengers could not get on flight we paid for due to lack of seats flight ,0
thanks for the info is there a number i can call to speak to a person it has it is going to take an hour to type it out ,1
will never fly with you again terrible service ruined our entire vacation lostsuitcase noreimbursement ,0
yes and without my bags first class tickets to tahiti would be nice just saying ,0
us pilot started the flight by announcing arrival into gatwick not heathrow moments of concern for all aboard ,0
i have been on hold another hour and still nothing my cancelled flighted flight was supposed to be six hours from now stranded ,0
hey i have a name issue on my reservation can you help ,0
it has it is not so much the delays as the fact that the flight is still coming up as on time on your app just give us an honest estimate ,0
please allow me to speak with someone a dialogue would solve this issue better and faster than emailing ,0
mr she has she is on her way now but thought id detail the extravaganza for you dobetter please ,0
aa on time and awesome flight great job american ,1
are my bags here yet they were at palm springs airport i was at lax how come i beat my bags here ,0
is it your standard protocol to call security onto a plane for a crying baby ,0
funny both my flights yesterday were delayed because of mechanical issues rotten luck to get planes in a row with issues ,0
these are some awesome photos thanks for sharing ,1
great appreciate it ,1
this is why i fly never have any issues ,1
just followed you ,1
wifi on  aircraft did not work entire orddca flight this morning ,0
seattle checkin desk servicing full service line desks servicing priority full srvc wait minutes customer svc fail ,0
yes we have de baggage claim i am so sad for the baggage and how they treat us please we need that baggage ,0
all i hear is blah blah blah you shoulda used that to buy a ticket instead amp ill be driving there not flying ,0
a year and every time with us air something happens i sat waiting for a rescheduled flight for hours then to say its ,0
how about a little help for the two gate agents trying to rebook flight ,0
three delayed flights and missed connections on first class flights and not get any compensation for losing those seats ,0
i am disappointed my flight was cancelled flighted mostly because i was excited to listen to the song i am blue while flying on jetblue ,0
can you not rt our fleet s on fleek ,0
really you charge me to check a bag and then you put it on a different flight still do not have my bag ,0
been on hold now for hour minutes with cust service can you help ,0
yes times i need some one to call me and help me change a flight i cannot do online thanks ,0
literally the worst flying experience of my life and i have flown a lot ,0
thanks for making my flight from lax to jfk a nightmare by forcing me to check my carry on bag at the gate ,0
loved the service from the staff at newark today good service goes along way i appreciate your preciation nj tampa ,1
i was spoken like i am an idiot and that is not ok i do not need to deal w that esp after the travel experience i have had ,0
delayed i am charlotte big surprise ,0
my flight was cancelled flightled i called they said they had they would call back in they did and hung up now saying i have to wait hrs ,0
not terribly inspired to call customer service in the future now ,0
no but u cld explain how such a disorganized and inefficient company w surly and obviously unhappy employees stays in business ,0
for your loyal alist customers it should be easier to get help and bring resolution to issues with your rewards program ,0
really 9 hours we do not like delays and do all we can to avoid them we will have you on your way asap ,0
also during the run i was instructed to do i shattered my computer ,0
i have submitted my complaint i need to be compensated how long will this take ,0
 inconvenient is such a convenient word ,0
you have the poorest trained employees at these desks i have not even started to discuss the lostluggage yet ,0
 nd time in days that my flight has been delayed and my gate agent has not said anything thanks for the memories neveragain ,0
complt incompetence on flt 9 lav delay from a pln that lnded last nite no internet and poor svc not what i expect from u ,0
i booked and paid for a flight to get me to denver at a specific time for a meeting you failed it was not caused by weather ,0
on a good note the employees i encountered newark were fabulous i was very late flight for my connecting flight and they got me on ,1
i just recieved an email from your memphis station hopefully they have my bag ,0
did not get her name she was not in our group she was sitting behind us think it was window seat we only overheard ,0
 no i watched these bags be abandoned at depart gate watched for gt mins until owner returned mins after i reported ,0
 amp on top of no free tv on the int l leg now i m sitting on the tarmac in houston min past departure w another hr plus to go ,0
why were we loaded onto the plane hours late flight mind you made to sit for minutes ,0
not ok to cancelled flight flight tmrw for weather amp to rebook flight the next day when there is flight tmrw night no compensation ,0
 no such thing as a free flight gonna be spending on board rental bc swa could not get my baggage to greenville w me ,0
you are the best airways follow me please ,1
policy makers need to change their mindset on aviation flying is not for ,0
messaged you as requested and called your baggage team again it has it is still in newark please help or let me know next steps ,0
southwest is definitely my favorite airline to fly d ,1
yes  with extra i wonder what are you going yo loose if there is room ,0
two cancelled flightled lga flights both by took off looks like i have a new carrier ,0
i got the call from rdu that my baggage is there except that does not help me bc i cannot get it until i am flying back home ,0
i was tomorrow i missed my meeting today amp it was pointless pay hotel today when the purpose of my trip has been screwed ,0
wow what an amazing video https t co dbcvepn qc great world guys bluemanity corevalues passion aerojobmarket ,1
worst service ever denied access to our flight and then moved flight times how hard is it to schedule a gate next time ,0
also emergency exit seats and that has that is a huge win ,1
i did see that working on picking up a trip or two as we type ,1
please do something about the speed of your wifi connections on your planes it might as well be nonexistent ,0
i fucking hate your customer service i have been on hold all morning trying to figure out why you cancelled flighted my flight ,0
nice touch on the passbook integration ,1
 refused boarding with nexus nexus confirmed she should not be refused ,0
my buddies are currently delayed hours and counting in dca on their ways to cae for a golf week any compensation flydelta ,0
change fee same price of new ticket not logical ,0
okay thank you i shall i will check with them again ,1
still no rep can talk days late flightr u r asking me to checkin to my flight tmrw and my refund is being requested deal w this ,0
attended to and corrected my complaints via twitter whoa this is the brave new world we live in thank you american air ,1
save mile to visit family in and this will impact how many times i can see my mother i planned and you change the rules ,1
very frustrated checked bag in logan was not given a luggage ticket now luggage is lost amp no ownership from ,0
thanks for your canned response that makes it look like you care about your customers i am sure all twitter users fall for it ,0
flight had sime of the rudest flight attendants i was run over by the drink card and had a flashlight dropped on me noapology ,0
 just talking to customer service makes me appreciate you even more they could learn so much from you ,1
love the new planes for the jfklax run maybe one day i will be on one where the amenities all function nocharge ever ,1
is there a united gold number i have been on hold minutes and think i may be lost in nowhereland have a gold reservation help ,0
please send me a number to call to talk to a person and not be put on hold ,0
best seat on a e 9 to board early ready set go ,1
it is not good enough you need to provide a phone number other partners do should be investigated by ,0
 and now i am going to miss my g ma s memorial because i did not flydelta ,0
a report was filed with the airport police on th and th februaryi have the police case number if required ,0
i have tried to be understanding and let you handle the situation but i guess i was wrong about that ,0
hmmm did the flight even really exist or did they just create it last night to get people off their backs usairsucks ,0
i cannot believe how long flight 9 phi is taking i know it has it is us airways but you own it i would really like to get home ,0
the reservation system will not even let us leave our phone i have no way to fix that you rebooked me on wrong day ,0
my bag is lost and i cannot get ahold of anyone that can help ,0
diverted and missed our connecting flight was just told that my bag is on it has it is way to msy if you only had people that cared ,0
went to purchase a flight that i began processing not even minutes earlier and the points had gone up  any help ,0
thank you so so much for sending me to la for destinationdragons tonight is gonna rock ,1
yes i did thank you they did a great job turning the flight in jan ,1
and the min line i stood in to drop my bag off ,0
r u serious min delay with americanairlines aa ohio  dallas missed my connecting flight ,0
sure did also read on there that southwest does not believe it is liable for the incident how is it my fault that sw lost it ,0
my son is a passenger on flight from chicago to toronto the plane came within feet of colliding another plane and is stopped ,0
xna has tsa precheck would be nice if your system knew that ,0
the bad weather was not a surprise you should have double triple staff on hand to handle calls way to treat your customers ,0
you have to service your remote controllers on my flight i watched equalizer movie three times because my remote was stuck ,0
and that it would be sent on the next flight to hayden steamboat hdn from denver so i am hoping its on there ,0
 my home for the next hrs gfc ,1
clicked upgrade now and it did not upgrade what gives ,0
thanks got put on the am flight tomorrow do not have much faith it shall it will get off the ground tomorrow though ,1
you all are the best flyfi ondemand leatherseats hipunis legroom ,1
i need assistance reflight booking problems a flight from dfw to lit ,0
deicing is important ,1
i don t use passbook i still love you though lt i ll just use my email in the future ,1
i bought a ticket yesterday and received a confirmation tried to check in and they said i had not paid for it so i called was on ,0
was just hung up on by customer service after waiting min on hold guess that vacation s not happening website was not working ,0
 great news ,1
watch out if you are a parent they break stroller amp tell you look at the fine print ,0
cross country flight sfo gt bos no wifi not even a can of soda and this quality inflight entertainment sad ,0
misplaced my bag hr ago and cannot tell me where it is i have lost of stuff americanairlines unamericanairlines ,0
yo i am trying to make a change to a reservation but whenever i select the flight it says unable to price please help ,0
and waiting ,0
well it was fun while it lasted not happy about the change to redeeming reward points will not be loyal anymore ,0
yet again your staff in philadelphia failed to send my luggage home with me alwayshappensthere angrytraveler ,0
is there not a faster way to get me to columbia sc than making me stay in clt over night after my delayed flight ,0
it has it is not a friend it has it is a legally required chaperone on a school trip ,0
you are horrendous pull your shit together ,0
supposed to arrive at my destination tonight american rebooks me for wednesday where am i staying until then ,0
your a miserable airline and your loss of revenue is a reflection of that go extinct a merger only delays the inevitable ,0
really not acceptable just informed plane will not start chartering bus to take passengers to jfk ,0
fantastic thanks will try and tweet a photo of the view ,1
i did not take my original flight i was suppose to arrive last night than by pm today did not get in til ,0
 am i dreaming did you really just open up a route between dallas and austin and does this mean houston might be next ,1
nick on flight was awesome please reward him in some way he has kept us smiling on a bad day of travel customerservice ,1
we got drink then f a sat in jump seat doing crosswords glasses picked up at landing just a very lazy service first class ,0
i have been doing this all night can someone please help i need my flt fixed please ,0
great thank you ,1
but in the meantime i shall i will be sleeping on a park bench on dadeland st thanks guys ,0
trying to book a flight amp your site is down ,0
how do i merge my miles accounts your sites tell me my info do not match even though i cannot find a difference ,0
just ohing a text message i received from an entitled jackass of a friend ,0
thanks for delaying our flight for an hour missing our connecting flight and terrible customer service neveragain vacation ,0
why does not provide a means for dialogue what is the fear that drives this decision worstcustomerserviceever ,0
i made the change online but could not checkin online so had to call hrs on hold btw should not have been charged ,0
ok first time flying with you tonight ,1
wow flight crew shows up mins before the flight no catering for aa 9 nice why to treat your customers ,0
hv wounded vet stuck in chi he has he is traveling to ny healing need fly ny late flightst am by 9 catch intl flt help ,0
yes they did must have fixed the broken ramp thanks ,1
anyone awake paying for wifi on iphone when need to be using it on laptop logout option for wifi in flight time is wasting ,0
pretty upset i drove from philly to mhtt still no info on my bags what has what is the deal ,0
hahahahaha ya tried that already ,0
though i work for another major airline i love your black history month commercial i thank you ,1
bag was finally delivered and intact thanks for your assistance ,1
 why cannot i get a boarding pass for my austrian airlines codeshare flight rebook incls a hour layover amp i am stuck outside sec ,0
my friend has been on hold for hours and still counting ,0
you completely let me down tonight your gate agents ambivalence is just too much how sad for you amp me ,0
all crap channels which is why i pay to watch uk tv ,0
i would like to know what is the easiest way to get a refund ,0
 cruel amp unusual to cancelled flight flight w o notice amp make someone stay on hold for min amp listen to the same ad in a loop ,0
how can you never got a flight from austin to houston in time for a connection ever ever ,0
transferred x pleeeeeeeease help ,0
i am aware of the flight details thanks three hours late flight a crew that could not give less of a shit ,0
 does does not ,0
flight cancelled flighted i am trying to get to chicago what are me and gonna do flying flight travel ,0
i suppose your customers enjoy screaming toddlers then not my problem if someone complains ,0
your b  w literally the smallest seats i have ever have my dad got stuck in the tiny bathroom ad well disspointed premier k ,0
airline sucks customer service sucks no courtesy incompetent  passengers do not matter bet the ceo is just doing fine though ,0
you guys are so clever ,1
fuck you and your shitty fucking information ,0
shout out to the pilots and fc attendant eliz of us super strong crosswinds during landing eliz did a super job throughout ,1
please explain why it costs almost the same price of a full roundtrip fair to only change the departure time of a flight ,0
do not check your baggage if you do not have to they will lose it ,0
you got me home hours after you were supposed to i was living in an airport you offered no monetary assistance ,0
what weather sun is out ,0
 hour delay in atl due to air traffic control love missing an entire day of my vacation unhappycustomer mytimeismoney ,0
it has it is all about profit and they do not really give a damn about paying customers greed ,0
if you cannot guarantee parents will sit with their children do not sell tickets with that promise jetblue ,0
 horrible wait time on to get a gate shows total miss management value customer time and respect thier sentiment ,0
now on hold for 9 minutes ,0
why are not am not you updating flight status delays ,0
better train your support staff with appropriate decorum consider revisiting your terrible provide a death certificate policy ,0
beautiful thanks a ton ,1
yes we spent the whole day talking to agents and someone finally offered to let him stay in a hotel ,0
enormous lines at customer service and two agents what kind of service is that ,0
this airline is a joke my friends been trapped in houston since am sat and have no flight in sight unitedworstever trappedhouston ,0
i am sorry as well it has it is been hrs without my bag and i cannot get a straight answers i am on call for today ,0
nope no more chances your airline messed up both ways of our trip ,0
got it wish they would communicate more w us ,0
sounds good ,1
flight massive fail they delaying to transport a crew member causing many to miss connections unreal ,0
after waiting for over an hour we finally board the airplane only to find out we have to call maintenance and this plane is cold ,0
replacing with beer bravo cheers ,1
there really should not be guidance to call via phone if you are that back logged i could have done it online in minutes ,0
flight laxiad back rows not cleaned prior to boarding how gross is that to find used tissues in your seat please ,0
i was so glad it was mentioned i took my first virgin flight a few years back and it was a transformative experience ,1
your saving grace was our flight attendant dallas who was amazing wish he would transfer to delta where i would see him again ,0
when an airline causes the missed connection u would think they would take whatever steps to remedy that screw up ,0
cancelled flightling flights due to winter weather is totally understandable but it would sure be nice if you would answer your phones ,0
miamiphl flight cancelled flightled just as i got to the gate no one from aa around no one on the phone awful awful awful ,0
loving the free wifi and legroom seattlebound ,1
no worries even though i was talking about seat assignment ,1
i would like to talk to a customer service agent about the service non service i received on my last flight a a week or so a go j ,0
thank you you too ,1
hey so i am very disappointed with my time traveling with you i have had the worst experience and both times the flight delayed ,0
i know you cannot control weather but you can control how you treat customers shafted ,0
 9 flight 9 is departing before we even board ,0
incredibly frustrating i emailed but still have not received a response ,0
my daughter is stranded in charlotte because us airways cancelled flightled her flight tonight completely dissatisfied with ,0
missing crew passenger doc problems frozen toilets and now we are off the plane give me my money back ua ,0
can you tell me why i waited 9 mins and then was charged the phone change fee even tho i was not allow to make change online ,0
i have been on hold for over an hour only b c my cc miles are not am not showing up what a mediocre combo of cc amp airline switchingboth ,0
ordered a scotch amp water and f a asked if i wanted full glass or half yrs old and first time ever asked that ,0
hire more customer service agents and hour and a half is too long to hold ,0
that has that is a great fa right there ,1
change your hold music going on hour and i am about to loose it ,0
retrain in customer service first make proper adjustments when cancelled flightling flights own up to your mistakes ,0
 we will follow up with our maintenance team thanks for the tweet kp thank you united cares ,1
i really cannot there though to an agent and i am worried about my reservation can you help me out ,0
you are officially my favorite thank you for the wonderful service at jfk ,1
a flight update does not help when we are waiting min at our arrival waiting for a plane to leave our gate who can i write ,0
no i need you guys to not over book planes it has it is not a concern i shall i will just travel with someone else moving forward ,0
 unitedairlines fill out form and never receive response i expect remedy we can travel another airline and cancelled flight as members w u ,0
if the car seat is lost should just reimburse me for a new one this is not a pair of shoes it has it is a necessity for my child ,0
it was my friend she should not have been scheduled so close together at lax then not reimbursed it has it is costing her hrs amp ,0
is that the same reliable system could not find my info and then said it refund my credit card ,0
lost my bags and there was a flight from chi to eri that landed over hrs ago yet still have zero updates unitedairlinessux ,0
you can tweet but not call you are like a bad boyfriend ,0
i have been on hold for over an hour and counting just need a simple name change ,0
thanks for forcing me to check in my carry  on luggage that is exactly why i spent extra money on travel size toiletries ,1
having some trouble checking in can you please add me so i can dm you ,0
great thank you lets hope so could you please notify me if flight leaves jfk thank you again ,1
is this a joke my return flight is delayed too in a row new record from you guys ,0
thx to customer service rep alex for his patient help in reflight booking problems a cancelled flighted flight and getting us where we have to be tmrw ,1
i like the customer service but a min delay just for connecting passengers seems too long va ,0
has the worst customer service out of any airline company dontflythem ,0
ummmm i think us air s computersfor hours  my flight is hours late flight ,0
i flew united last month and the experience was awesome ,1
exactly why is my flight delayed 99 bdl to dca cannot seem to get an answer ,0
congrats on your call center customer service a guy named fidencio answered and he went above amp beyond to help me ,1
is trying to strand us in houston until tomorrow morning pretty sure overflight booking problems and maintenance are not am not our fault ,0
if it was simply a minor mechanical why would they say that ,0
flight attendant yeseniahernandez provided excellent service among peculiar conditions throughout the day  ,1
i need your help but no one will pick up the phone ,0
in united is unable to look up a flight reservation by passenger name at the yyz checkin counter  wow smh customerservice ,0
so i wasted mins filling in online forms you are telling me you did not receive how do i know this will not happen this time ,0
dear swa i fly you a lot most of the time amazing today unacceptable i am sitting here in midway delayed min ,0
oops no functioning bathrooms on a fairly full flight hope everyone on from new york can hold it me included ,0
send someone to the customer service counter in person dia concourse b across from gate b a ,0
do you not try to get customers to their destinations no help to get on another airline if you had no flights for days ,0
redeempoints packages magically gone by time we finally got through felt like baitandswitch ,0
with the purchase of my ticket i am entitled to check in bag however i am being charged an extra dollars for domestic transport ,0
everything for sorted out thanks for the help excited to get home tonight ,1
i was flying from ft lauderdale fl to seattle wa on the until the and they do not want to honor my flight ,0
you allow shady rd party services to sell your tickets and then refuse to help the customer who has who is left holding the bag flyunited ,0
flight is hrs delayed so far b c of late flight crew now we are literally waiting while they have dinner acc to honest gate agent ,0
i am furious you are firm is a disgrace despite all our efforts you did zero to protect our daughter all alone at night united ,0
i would have made it if you had not already booked me on another flight and cancelled flighted my original reservation ,0
yes starting w flight getting me home more than hours late flightr record locator bsuxlu ,0
you guys are so amazing for sending people to meet imagine dragons destinationdragons ,1
great decision making skills flight ops iah bag makes a minute connection and i don t flight pushed early disappointed ,0
i love this graphic ,1
is charging me to not take my flight lol that is the last time i fly with them ,0
 four hours late flightrs and we are finally flying out too bad i missed my event ,0
what has what is the status of flight 9 xna to dfw i am getting different reports ,0
will have to try standby in denver tonight or will have to cancelled flight father son trip till next year thx for trying ,1
has the best customer service ,1
 hr min cost of flight change was hrs ago b f drop call cancelled flighted flight asked refund ,0
thanks for three cancelled flightled flight and making us go from raleigh to charlote to lexington to philly istead of raleigh to philly ,0
tough i can take zero meaningful assistance while stranded for days is another matter looking for signs you care abt cust ,0
 we regret to hear this please let us know if you need assistance kn i was finally able to secure my seat thx ,0
i picked the nonstop flight bc i had things to get to should ve taken diff route or airline i suppose ,0
is having a sale i am delighted ,1
received hotel but no food also email for miles last trip had hr delay and miles  so less for cancelled flightlation ,0
jet boooo rt our fleet s on fleek ,0
the only difference being you are both responsible and in a position to do something about them learn from ,0
and let flt know i am coming gate crew have yet to arrive to let us off flt dfw ,0
 kudos and we are done and heading to warmer weather ,1
stuck on the ramp at dca us air computer system crashed everywhere ,0
thanks travis at phl a east checkin for knowing baggage policies skis amp boots count as teach your mgr who did not know ,1
kudos to the crew of flight to grr for making a very special memory for a sweet young passenger and her momma well done ,1
i should not be made to feel like a criminal because i want to sit near my year old on a flight jetblue ,0
ya ll need to work on your online checkout system two bank transactions for one ticket is bush league yell at your devs ,0
you have such a confusing web site complicated ordering process this is why i typically fly ,0
your airline has been telling me that my luggage is one hour away from my destination for days ,0
flight pilot spilled his tea on the radio yay for delays almost an hour now ,0
i did still have not heard a thing ,0
how is this a real life response to a customer service issue seriously keep trying to call us eh might work ,0
counting on your flight 9 9 to get to dc ,1
9 hours at this airport and you cannot move a bag from one plane to another furious ,0
why does it cost 9 to change a ticket when it only cost to purchase a new ticket ,0
yes but not with much help from you guys ,0
i will on or all of which will be getting my business unfriendlyskies unbelievable ,0
 zoom in on the sauce and potatoes this stuff is vile and i mean vile ,0
your boarding process sucks you should learn from ,0
nor fly to toronto you are killing me smalls ,0
you suck worst airline ever i will never be flying you again i have been stuck here for hours no one is helping fuckoff ,0
and it still says it has it is on time on your website btw ,0
please start flying to huntsville so i never have to fly american airlines again ,0
huge problem with someone whose ticket was cancelled flighted mid trip can you dm ,0
no worries time flew in the terminal and now we are taking off thanks again ,1
well that has that is a problem considering i need to book a flight tonight for this weekend is there anything you can do ,0
the point of the pic if your reps struggle with the merger this much imagine how it is for the public ,0
to speak to a real person to get this resolved politely and efficiently ,0
do not buy it woody they are making it much worse with understaffing rudeness and prerookie mistakes ,0
you suck in philadelphia let us off this plane phl ,0
cost me over dollars because flight was cancelled flightled and could not even give me a food comp fly they take ,0
do you ever reinstate cancelled flighted flights ,0
another generic response guys cmon you are terrible how about an actual helpful person not all the rude employees at lax ,0
what has what is wrong with the plane flt ,0
thank you so much completely made things right ,1
no customer service rep could confirm where my bag was amp each gave me different info ruined events i had today disappointed ,0
awesome i shall i will book my next christmas vacatinn this december any other ways you want to devalue mileage plus ,1
week is going to make up for anything or put me at ease you should be asking me how you can fix things how to ,0
you have the worst service you cancelled flightled all your flights fll to phl all flights flew stuck in fl days done ,0
what incentive do i have to give you another chance ,0
we had we would prefer everyone hear our complaints amount your airline ,0
we are missing our connection due to delay out of las what are we supposed to do now ,0
i am showing flight delayed again would my boarding pass still be good or was my seat given away ,0
how about after hrs at ord another on the tarmac refuse to move me to an earlier flight you make it up to me iflyalot bs ,0
sitting here in phl with all of your rude customer service agents ,0
 minutes plus to get through to a two after the first one transferred me to a spanish hotline is unacceptable ,0
not letting me dm is fsz yo ,0
no warm weather hubs means no mexico for us and i cannot go anywhere else since you lost my bags i hope you attempt to rectify ,0
stated before i am not getting any help there tk over hrs yest to spk to a live person then told to chk the site ,0
a good start would be to warm the plane before the departure time so the flight is not delayed due to frozen water lines ,0
yes thank you oct oct ,1
well being on time is not going to happen now safety does come at looks like i shall i will have look another flight now sttimeflyer ,0
 reflight booking problemss in last days and each time united wait time was lt seconds kudos to you for excellent customer service ,1
 you will not let me change my reservation online so now i am just wasting my time ,0
here in austin i saw the water bottles amp snacks the desk for your waiting passengers im so flight booking problems my next flight with you ,1
be flying soon to nyc on your airline of all airlines i have flown you are still to me ,1
i am really craving your pretzels please send me some ,1
what can i say i am lostinlove w our brandmance https t co bzwgp adve wemosaictogether mint love ,1
super disappointed today first time we have had to stress and now book a flight on another airline while at the airport ,0
is your company motto i do not care i heard several times from your employees to your clients in the past week idonotcare ,0
i was told a return call by a human ,0
i am saying i made the flight but with poor noncommunication unaccounted for lost time amp lots of frustrated flyers standing around ,0
thanks i did go through these motions shortly after my flight yesterday i wonder how quickly flight attendants are notified ,1
we had early bird and it was great your employees were awesome it was passengers who killed the buzz ,1
gave me a smile today with a zero award  computers have some sense of humour  ,1
 k and had problem getting out of fll to iah sent dm to you about making my connection please let me know ,0
 years of naval service and i run the travel department for all my commands ,0
a friend traveled via ua today and never got their luggage what recourse does the person have buy clothes and get reimbursed ,0
so i have to call back at 9 since the department is closed this has to be the biggest bunch of bull ,0
what is going on with the computers why is my flight grounded why does your airline suck so much unansweredquestions ,0
why do not you hire people to deal with the call volume this is absolute garbage incompetent ,0
sure you have been saying that for as long as i have been tweeting about your obsolete fleet promises are free ,0
i know but i wanted to pass it along not good for the t experience esp for someone who flies  times a month ,0
 ahoy from a loyal allyoucanjetpass holder when do you anticipate direct us flights to havana cuba jetblue vacation ,1
a wonderfully nice agent in austin helped us out wish i remembered her name to give proper kudos ,1
if you mean by posted no usair empl to direct anyone not accepting calls no contact from usair re rebook greatjob ,0
 if only the show was on the flight no abc oh well i shall i will live nexttime andthewinneris ,0
call customer service and of course they just say theres nothing we can do and then offer a transfer and disconnect the line ,0
you cancelled flightled my flight to bna i have flight from bna mdw tomorrow am you stranded me in den i have been on hold all day ,0
this says it was estimated to leave an hour ago it has not left yet so thanks for this useful information theworstairline ,0
and i cannot get through on any phones ,0
you are one great airline ,1
worst customer service still not providing me an answer even after i drove back to clt airport been rude amp unacceptable fail ,0
see no response obviously you think this service is acceptable customerservicefail ,0
thanks i chatted with a nice fella about it and he gave me the lowdown ,1
is it customary to upgrade a flight attendant in uniform vs passengers one is in b on flt now to iah ,0
why cant sapphire members reach anyone on the phone ,0
buying early bird was pointless you moved me to a diff flight b c first one was delayed so i lost my boarding position ,0
i tried that you offered to charge me an additional k for a new ticket or be stranded until thurs st time last time ,0
the tv wifi was spotty it has it is just a nice feature for a x country flight still will not keep us away lovejetblue ,0
so glad u guys do business w more class than ur competitors ,1
i am grounded in montreal with ua 9 i am missing my connection ua to st louis can you help do you have a private jet for me ,0
 this is ridiculous at clt and we missed our connecting flight because of a chuckhole on runway shameful ,0
just sat on a plane for hours in dulles insane ijustwanttobeinboston thanksdc ,0
flight from jfk to ege was cxld after on runway for an hour flight moved to am but they will not give luggage back nice ,0
im on the plane not sure what you mean we are sitting here it has it is just one story of failure after another when i fly you guys ,0
 flight missed due to mech issue no food voucher transported to different airport no rental reimbursement ,0
i have been trying to speak with an agent the whole day about my cancelled flightled flight what i can do ,0
no not yet waiting now to be connected to an agent ,0
employee faceless do not throw them under the bus starts with management i am almost a million miler and own my own company ,0
thank you cc ,1
 amp dfw to psp thank you ,1
what an amazing day delayed hrs bc frozen h o on plane now sitting gate on same plane mins still waiting flight 9 ,0
i am not a child i am someone who has an issue with flying and prepares ahead of time to reduce the distress caused by planes you ,0
club den east or west both are disgusting ,0
i am sick of living in an airport getittogether ,0
after several miss communications i was able to get to ord but i am not home yet and not sure i will get there due to her error ,0
ruined my day amp start trip sfo to gig both legs changed lost my paid upgrade amp st class seat amp moved me from econ to econ ,0
but you are late flight again again and again where are the crew ,0
i only take jetblue to travel and i have to go to maimi next year but you guys dont go to maimi why dont you guys go to maimi ,0
awesome and yes is ,1
i need an answer why we cannot get into wichita falls ,0
now arriving a day and a half late flightr than supposed to lesson of the day do not believe verbal or written confirmations from united ,0
thx for delayed checkin on noon flt to mia then forcing me to take late flightr flts which were delayed cincy to miami in hrs fast ,0
yes we are in ewr and it was corrected but just the fact the it was beought up for us to share rooms is unexpactable ,0
the flight booking problems section of your website seems to be broken on chrome might wanna look into that ,0
can someone assist me with my dm s waiting hour on phone hours on twitter ,0
the plane i am on is having mechanical issues why cant i get off and get on a new flight now i have missed my connecting flight ,0
now this is beyond ridiculous some steering problem delays us again neveragain it has it is no wonder you had to sell ,0
we are still waiting to find out your rep is working hard  most upset about having to wait to tomorrow pm to get to mammoth ,0
you stood me up last night but i am giving you a second chance i am just a boy tweeting an airline asking them to fly him home ,0
i was just called abt my flight cancelled flightlation a flight that was cancelled flightled at a sunday two a calls are not okay ,0
 hrs stranded in dca zero apologies and the worst customer service been a faithful traveler for years but no more ,0
 no one answers phone delayed cancelled flightled flights rude employees you only get i m sorry we apologize blah blah blah bad ,0
there has there is over people in line and only one agent ,0
awesome thanks you guys rock ,1
she should not only get a refund but also an apology for the deplorable service ,0
how on earth could you close the united club in atlanta what a major fail at an airport of this size ,0
you get a nd chance today as i fly to a dam let us see if you can redeem yourself after that last horrendous trip to the states ,0
screwed over my professor maybe we should tell everyone about aviation airport airline innovation startups tech ,0
follows the talent pm of bdsm porn site new economy dungeon class coming ,0
 overweight flight you sold more tickets than you had seats we all know that let us call it what it is ,0
i cannot work with them if the call gets cut off while i am still holding is dfw looking any better tomorrow ,0
thank you for your time ,1
and the helpful employee who changed her boarding zone so that she would have space for her pump is now being disciplined fail ,0
 we re excited to have you fly with us jb when will this be spring break ,1
 my flight 9 out of cll will not let me check in please help importantflight ,0
but again united doesnt give shits about their customers ,0
is really stepping up their service ,1
like i thought this was america when did us airways start operating under the rules of communist russia ,0
we are back at a gate opposite of wheels up im sure we will get thete eventually so thanks ,1
i need to know what to do my flight has been cancelled flightled and i cannot speak to anyone help ,0
 minutes means no public transit home and an expensive cab promises does not make up for it ,0
flight has been waiting for minutes at rsw waiting for weight balance clearance come on let us leave ,0
stopped flying yr ago bc of aggressive policy on carryon listening to pssngrs forced to chk ,0
thanks but why did this occur you guys had hours extra to get my bag on due to your delay so that has that is hours you had fail ,0
your agent told us tsa did not have a crew to get bags ,0
thank you for the jetblue credit nice save  ,1
 instead of fair treatment i got a nasty letter from a lady in senior management that illness forfeits miles like death ,0
your chairmans phone is down what other number can i use ,0
is the best way to reunite me with my one true love shopping in usa s fashion capital newyork unitedvusa ,1
on line baggage system complete rubbish bag missing days no meaningful information ,0
 rt you ve met your match got status on another airline upgrade restr ,1
the pilot admitted to us that this delay is entirely because of aa incompetence and poor equip checks ,0
 you were always my go to what happened airbus over boeing and now no customer service ,0
back in line at terminal because phone guy could not help one person in front of me min wait again ,0
why our fleet s on fleek ,1
all s well i got comped with multiple other bags which just made my day ,1
 pt and the aa reservations phone number has been less than helpful telling me to change things online when i can t ,0
just let the employees know that good service and a kind attitude towards customers is vital in this kind of business thanks ,0
no they are not am not  i just called to check worstcustomerservice ,0
would it kill you to give me  seconds of bad muzak instead of constant commercials while on hold ,0
 gj i will you have to agree that hours late flight for arrival is unacceptable i only hope and pray my bag is here ,0
you really need some customer service training for your unhappy ees in the morning in chicago gate k at chking her schd ,0
 9 i need to fly from gsp to dsm but claims there has there is no sched avail i can book separately but why not together ,0
i miss the continental days ,0
i shall i will check it out when i get to the airport thanks ,1
